"No.","Time","Source","Destination","Protocol","Length","Info"
"273","14.498703","192.168.100.1","192.168.100.9","DNS","475","Standard query response 0x9015 A assets.msn.com CNAME assets.msn.com.edgesuite.net CNAME a233.dscd.akamai.net A 118.103.237.8 A 118.103.237.11 NS n2dscd.akamai.net NS n5dscd.akamai.net NS n3dscd.akamai.net NS n6dscd.akamai.net NS n4dscd.akamai.net NS n0dscd.akamai.net NS n7dscd.akamai.net NS n1dscd.akamai.net A 88.221.81.192 A 59.103.92.46 A 59.103.92.4 A 59.103.92.45 A 182.176.156.30 A 118.103.237.6 A 59.103.92.37 A 182.176.154.205"
"274","15.998260","192.168.100.9","20.195.84.16","TLSv1.2","85","Application Data"
"275","16.115338","20.195.84.16","192.168.100.9","TCP","60","443  >  58635 [ACK] Seq=28 Ack=91 Win=501 Len=0"
"276","16.412500","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"277","16.412670","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"278","16.460473","172.217.17.42","192.168.100.9","UDP","72","443  >  51134 Len=30"
"279","16.460580","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"280","16.464649","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"281","16.465176","192.168.100.9","172.64.155.209","TLSv1.2","89","Application Data"
"282","16.465306","192.168.100.9","172.64.155.209","TLSv1.2","89","Application Data"
"283","16.470437","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"284","16.474885","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"285","16.474957","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=176 Ack=365 Win=251 Len=0"
"286","16.481444","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"287","16.489507","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=433 Ack=141 Win=109 Len=0"
"288","16.489723","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=433 Ack=176 Win=109 Len=0"
"289","16.491176","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"290","16.491239","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=176 Ack=501 Win=251 Len=0"
"291","16.498475","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"292","16.502113","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"293","16.502176","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=176 Ack=645 Win=250 Len=0"
"294","16.513218","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"295","16.529680","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"296","16.529751","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=176 Ack=789 Win=255 Len=0"
"297","16.532826","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"298","16.587390","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=176 Ack=857 Win=255 Len=0"
"299","16.664101","172.64.155.209","192.168.100.9","TLSv1.2","799","Application Data"
"300","16.665958","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"301","16.666038","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=176 Ack=1670 Win=252 Len=0"
"302","16.668716","192.168.100.9","172.64.155.209","TCP","5703","59883  >  443 [PSH, ACK] Seq=176 Ack=1670 Win=252 Len=5649"
"303","16.668911","192.168.100.9","172.64.155.209","TLSv1.2","1477","Application Data"
"304","16.682881","172.64.155.209","192.168.100.9","TLSv1.2","159","Application Data"
"305","16.687851","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"306","16.687957","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=1843 Win=251 Len=0"
"307","16.694986","172.64.155.209","192.168.100.9","TLSv1.2","134","Application Data"
"308","16.694986","172.64.155.209","192.168.100.9","TCP","66","[TCP Dup ACK 288#1] 443  >  59883 [ACK] Seq=1911 Ack=176 Win=109 Len=0 SLE=4376 SRE=5825"
"309","16.698472","172.64.155.209","192.168.100.9","TCP","66","[TCP Dup ACK 288#2] 443  >  59883 [ACK] Seq=1911 Ack=176 Win=110 Len=0 SLE=4376 SRE=7225"
"310","16.698472","172.64.155.209","192.168.100.9","TCP","66","[TCP Dup ACK 288#3] 443  >  59883 [ACK] Seq=1911 Ack=176 Win=110 Len=0 SLE=4376 SRE=7248"
"311","16.702084","172.64.155.209","192.168.100.9","TLSv1.2","134","Application Data"
"312","16.702200","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=1979 Win=251 Len=0"
"313","16.714189","172.64.155.209","192.168.100.9","TLSv1.2","134","Application Data"
"314","16.716139","172.64.155.209","192.168.100.9","TLSv1.2","134","Application Data"
"315","16.716262","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=2115 Win=250 Len=0"
"316","16.721041","172.64.155.209","192.168.100.9","TLSv1.2","142","Application Data"
"317","16.721158","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=2191 Win=255 Len=0"
"318","16.735371","172.64.155.209","192.168.100.9","TLSv1.2","134","Application Data"
"319","16.735436","192.168.100.9","172.64.155.209","TCP","1454","[TCP Fast Retransmission] 59883  >  443 [ACK] Seq=176 Ack=2191 Win=255 Len=1400"
"320","16.735507","192.168.100.9","172.64.155.209","TCP","1454","[TCP Fast Retransmission] 59883  >  443 [ACK] Seq=1576 Ack=2191 Win=255 Len=1400"
"321","16.739815","172.64.155.209","192.168.100.9","TLSv1.2","134","Application Data"
"322","16.739876","192.168.100.9","172.64.155.209","TCP","1454","[TCP Fast Retransmission] 59883  >  443 [ACK] Seq=2976 Ack=2259 Win=255 Len=1400"
"323","16.753451","172.64.155.209","192.168.100.9","TLSv1.2","142","Application Data"
"324","16.753567","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=2403 Win=255 Len=0"
"325","16.755759","172.64.155.209","192.168.100.9","TCP","66","443  >  59883 [ACK] Seq=2403 Ack=1576 Win=110 Len=0 SLE=4376 SRE=7248"
"326","16.759351","172.64.155.209","192.168.100.9","TCP","66","443  >  59883 [ACK] Seq=2403 Ack=2976 Win=111 Len=0 SLE=4376 SRE=7248"
"327","16.760788","172.64.155.209","192.168.100.9","TLSv1.2","134","Application Data"
"328","16.762314","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=2471 Ack=7248 Win=111 Len=0"
"329","16.770835","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"330","16.770923","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=2539 Win=254 Len=0"
"331","16.781365","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"332","16.790144","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"333","16.790231","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=2675 Win=254 Len=0"
"334","16.796832","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"335","16.815564","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"336","16.815666","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=2811 Win=253 Len=0"
"337","16.823408","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"338","16.830795","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"339","16.830878","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=2955 Win=253 Len=0"
"340","16.876447","172.64.155.209","192.168.100.9","TLSv1.2","315","Application Data"
"341","16.878229","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"342","16.878328","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=7248 Ack=3284 Win=251 Len=0"
"343","16.885621","192.168.100.9","172.64.155.209","TLSv1.2","5766","Application Data"
"344","16.885961","192.168.100.9","172.64.155.209","TLSv1.2","799","Application Data"
"345","16.889099","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"346","16.907255","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=3352 Ack=10048 Win=112 Len=0"
"347","16.907575","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=3352 Ack=12848 Win=112 Len=0"
"348","16.908667","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=3352 Ack=13705 Win=113 Len=0"
"349","16.919733","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"350","16.919852","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=3428 Win=251 Len=0"
"351","16.923468","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"352","16.937963","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"353","16.938054","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=3564 Win=250 Len=0"
"354","16.947431","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"355","16.953058","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"356","16.953156","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=3700 Win=255 Len=0"
"357","16.962351","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"358","16.965105","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"359","16.965208","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=3836 Win=255 Len=0"
"360","16.969331","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"361","16.981777","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"362","16.981862","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=3980 Win=254 Len=0"
"363","16.988115","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"364","16.997962","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"365","16.998042","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=4116 Win=254 Len=0"
"366","17.003968","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"367","17.010801","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"368","17.010878","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=4260 Win=253 Len=0"
"369","17.018645","172.64.155.209","192.168.100.9","TLSv1.2","345","Application Data"
"370","17.019275","172.64.155.209","192.168.100.9","TLSv1.2","101","Application Data"
"371","17.019275","172.64.155.209","192.168.100.9","TLSv1.2","85","Application Data"
"372","17.019359","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=4629 Win=252 Len=0"
"373","17.027582","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"374","17.027689","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=4697 Win=252 Len=0"
"375","17.039208","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"376","17.047381","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"377","17.047489","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=4833 Win=251 Len=0"
"378","17.056647","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"379","17.065057","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"380","17.065152","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=4969 Win=251 Len=0"
"381","17.071792","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"382","17.082003","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"383","17.082081","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=5105 Win=255 Len=0"
"384","17.094756","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"385","17.104354","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"386","17.104433","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=5249 Win=255 Len=0"
"387","17.119582","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"388","17.126706","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"389","17.126782","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=5385 Win=254 Len=0"
"390","17.140314","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"391","17.161240","172.64.155.209","192.168.100.9","TLSv1.2","324","Application Data"
"392","17.161240","172.64.155.209","192.168.100.9","TLSv1.2","101","Application Data"
"393","17.161240","172.64.155.209","192.168.100.9","TLSv1.2","85","Application Data"
"394","17.161347","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=5801 Win=253 Len=0"
"395","17.165017","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"396","17.181760","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"397","17.181854","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=5937 Win=252 Len=0"
"398","17.185098","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"399","17.193689","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"400","17.193764","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=6073 Win=252 Len=0"
"401","17.196678","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"402","17.204637","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"403","17.204712","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=6217 Win=251 Len=0"
"404","17.215192","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"405","17.216600","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"406","17.216680","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=6353 Win=251 Len=0"
"407","17.225918","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"408","17.231585","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"409","17.231679","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=6497 Win=250 Len=0"
"410","17.238809","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"411","17.258516","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"412","17.258591","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=6641 Win=255 Len=0"
"413","17.267766","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"414","17.274900","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"415","17.274978","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=6777 Win=255 Len=0"
"416","17.279644","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"417","17.290222","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"418","17.290298","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=6913 Win=254 Len=0"
"419","17.300740","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"420","17.320899","172.64.155.209","192.168.100.9","TLSv1.2","159","Application Data"
"421","17.320979","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=7094 Win=254 Len=0"
"422","17.334501","172.64.155.209","192.168.100.9","TLSv1.2","167","Application Data"
"423","17.339363","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"424","17.339466","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=7275 Win=253 Len=0"
"425","17.344657","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"426","17.351775","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"427","17.351892","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=7419 Win=252 Len=0"
"428","17.355905","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"429","17.364196","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"430","17.364288","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=7563 Win=252 Len=0"
"431","17.364408","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"432","17.370116","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"433","17.370193","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=7707 Win=251 Len=0"
"434","17.391856","172.64.155.209","192.168.100.9","TLSv1.2","204","Application Data"
"435","17.395020","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"436","17.395098","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=7925 Win=250 Len=0"
"437","17.401094","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"438","17.406576","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"439","17.406653","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=8069 Win=255 Len=0"
"440","17.425120","172.64.155.209","192.168.100.9","TLSv1.2","159","Application Data"
"441","17.425120","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"442","17.425210","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=8250 Win=255 Len=0"
"443","17.434351","172.64.155.209","192.168.100.9","TLSv1.2","167","Application Data"
"444","17.448271","172.64.155.209","192.168.100.9","TLSv1.2","159","Application Data"
"445","17.448396","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=8468 Win=254 Len=0"
"446","17.453069","172.64.155.209","192.168.100.9","TLSv1.2","130","Application Data"
"447","17.454048","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"448","17.454148","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=8612 Win=253 Len=0"
"449","17.467463","172.64.155.209","192.168.100.9","TLSv1.2","122","Application Data"
"450","17.508819","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=8680 Win=253 Len=0"
"451","17.536070","172.64.155.209","192.168.100.9","TLSv1.2","204","Application Data"
"452","17.588384","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=13705 Ack=8830 Win=253 Len=0"
"453","18.672469","192.168.100.9","192.168.100.1","DNS","92","Standard query 0x3864 A storeedgefd.dsx.mp.microsoft.com"
"454","18.681619","192.168.100.1","192.168.100.9","DNS","552","Standard query response 0x3864 A storeedgefd.dsx.mp.microsoft.com CNAME storeedgefd.xbetservices.akadns.net CNAME storeedgefd.dsx.mp.microsoft.com.edgekey.net CNAME storeedgefd.dsx.mp.microsoft.com.edgekey.net.globalredir.akadns.net CNAME e16646.dscg.akamaiedge.net A 104.65.229.205 NS n0dscg.akamaiedge.net NS n5dscg.akamaiedge.net NS n3dscg.akamaiedge.net NS n4dscg.akamaiedge.net NS n1dscg.akamaiedge.net NS n6dscg.akamaiedge.net NS n2dscg.akamaiedge.net NS n7dscg.akamaiedge.net A 88.221.81.192 A 23.212.5.77 A 23.212.5.36 A 23.212.5.71"
